ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
7665	swim, go swimming	Donno_So	mùgó	m ù ɡ ó	DB
7666	swim, go swimming	Donno_So	múg-è	m ú ɡ è	DB
7671	tail (of dog, sheep, etc.)	Bunoge	dílɔ̀	d í l ɔ̀	DB,LJ,SW
7668	tail (of dog, sheep, etc.)	Bangime	tííⁿ	t íːⁿ	DB,LJ,SW
7669	tail (of dog, sheep, etc.)	Bankan_Tey	dúrà	d ú r à	DB,LJ,SW
7670	tail (of dog, sheep, etc.)	Ben_Tey	dúrɔ̀	d ú r ɔ̀	DB,LJ,SW
7672	tail (of dog, sheep, etc.)	Dogul_Dom	dúlò	d ú l ò	DB,LJ,SW
7673	tail (of dog, sheep, etc.)	Gourou	dùrɔ́	d ù r ɔ́	DB,LJ,SW
7674	tail (of dog, sheep, etc.)	Jamsay_Douentza	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7675	tail (of dog, sheep, etc.)	Mombo	dúlɔ́	d ú l ɔ́	DB,LJ,SW
7676	tail (of dog, sheep, etc.)	Najamba	dúlɛ̀:	d ú l ɛ̀ː	DB,LJ,SW
7677	tail (of dog, sheep, etc.)	Najamba	dúlɔ̀:	d ú l ɔ̀ː	DB,LJ,SW
7678	tail (of dog, sheep, etc.)	Nanga	dúrâ	d ú r â	DB,LJ,SW
7679	tail (of dog, sheep, etc.)	Penange	dìlɔ̀	d ì l ɔ̀	DB,LJ,SW
7680	tail (of dog, sheep, etc.)	Perge_Tegu	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7682	tail (of dog, sheep, etc.)	Tebul_Ure	dúlá:	d ú l áː	DB,LJ,SW
7683	tail (of dog, sheep, etc.)	Tiranige	dìlɔ̀	d ì l ɔ̀	DB,LJ,SW
7684	tail (of dog, sheep, etc.)	Togo_Kan	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7685	tail (of dog, sheep, etc.)	Tommo_So	dúlɔ́	d ú l ɔ́	DB,LJ,SW
7687	tail (of dog, sheep, etc.)	Toro_Tegu	báná	b á n á	DB,LJ,SW
7688	tail (of dog, sheep, etc.)	Yanda_Dom	dùlɔ́	d ù l ɔ́	DB,LJ,SW
7690	tail (of dog, sheep, etc.)	Donno_So	dúlɔ̀	d ú l ɔ̀	DB,LJ,SW
7689	tail (of dog, sheep, etc.)	Yorno_So	dúlɔ̀	d ú l ɔ̀	DB,LJ,SW
7765	ten	Mombo	pɛ́:lù	p ɛ́ː l ù	DB
7759	ten	Bankan_Tey	pɛ́:rú	p ɛ́ː r ú	DB
7760	ten	Ben_Tey	pɛ́rú	p ɛ́ r ú	DB
7761	ten	Bunoge	kóbéwⁿ	k ó b é wⁿ	DB
7762	ten	Dogul_Dom	pɛ́ɛ̀l	p ɛ̂ː l	DB
7763	ten	Gourou	pɛ́rɛ́	p ɛ́ r ɛ́	DB
7764	ten	Jamsay_Douentza	pɛ́rú	p ɛ́ r ú	DB
7766	ten	Najamba	píyɛ́lì	p í j ɛ́ l ì	DB
7767	ten	Nanga	pɛ́:rù	p ɛ́ː r ù	DB
7768	ten	Penange	gè pɛ́:l	ɡ è # p ɛ́ː l	DB
7769	ten	Penange	pɛ̀:l	p ɛ̀ː l	DB
7770	ten	Penange	pɛ́:lú	p ɛ́ː l ú	DB
7771	ten	Penange	pɛ̀:lù	p ɛ̀ː l ù	DB
7772	ten	Perge_Tegu	pɛ́rú	p ɛ́ r ú	DB
7774	ten	Tebul_Ure	pɛ́lú	p ɛ́ l ú	DB
7775	ten	Tiranige	pìyɔ̀lù	p ì j ɔ̀ l ù	DB
7776	ten	Togo_Kan	pɛ́rú	p ɛ́ r ú	DB
7777	ten	Tommo_So	pɛ́lú	p ɛ́ l ú	DB
7778	ten	Toro_Tegu	pɛ́:rú	p ɛ́ː r ú	DB
7779	ten	Yanda_Dom	yèpíyél	j è p í j é l	DB
7780	ten	Yanda_Dom	píyɛ́l	p í j ɛ́ l	DB
7781	ten	Yorno_So	pɛ́l	p ɛ́ l	DB
7782	ten	Donno_So	pɛ́lù	p ɛ́ l ù	DB
7854	thigh, upper leg (of person)	Bangime	tóŋɡórò	t ó ŋ ɡ ó r ò	DB,LJ
7855	thigh, upper leg (of person)	Bankan_Tey	pǎ:	p ǎː	DB,LJ
7856	thigh, upper leg (of person)	Ben_Tey	pìpǎ:	p ì p ǎː	DB,LJ
7857	thigh, upper leg (of person)	Dogul_Dom	páágá	p áː ɡ á	DB,LJ
7858	thigh, upper leg (of person)	Gourou	dígɛ́	d í ɡ ɛ́	DB,LJ
7859	thigh, upper leg (of person)	Jamsay_Douentza	dáŋárⁿá	d á ŋ á rⁿ á	DB,LJ
7860	thigh, upper leg (of person)	Jamsay_Douentza	dígɛ́	d í ɡ ɛ́	DB,LJ
7861	thigh, upper leg (of person)	Najamba	nà:págà:	n àː p á ɡ àː	DB,LJ
7862	thigh, upper leg (of person)	Najamba	págɛ̀:	p á ɡ ɛ̀ː	DB,LJ
7863	thigh, upper leg (of person)	Nanga	pàgá	p à ɡ á	DB,LJ
7864	thigh, upper leg (of person)	Perge_Tegu	pàpàgá	p à p à ɡ á	DB,LJ
7866	thigh, upper leg (of person)	Tebul_Ure	pàgá	p à ɡ á	DB,LJ
7867	thigh, upper leg (of person)	Tiranige	pàgà	p à ɡ à	DB,LJ
7868	thigh, upper leg (of person)	Togo_Kan	tɔ̀wɔ́	t ɔ̀ w ɔ́	DB,LJ
7869	thigh, upper leg (of person)	Tommo_So	ànù pàgá	à n ù # p à ɡ á	DB,LJ
7872	thigh, upper leg (of person)	Toro_Tegu	pàgá	p à ɡ á	DB,LJ
7873	thigh, upper leg (of person)	Yanda_Dom	pàgà	p à ɡ à	DB,LJ
7874	thigh, upper leg (of person)	Yorno_So	pàgá	p à ɡ á	DB,LJ
7875	thigh, upper leg (of person)	Donno_So	pàgá	p à ɡ á	DB,LJ
7893	thin (linear object, e.g. pole)	Tiranige	mɛ́njíwè	m ɛ́ n dʒ í w è	DB,SW
7877	thin (linear object, e.g. pole)	Bangime	bírɛ̀bɛ́	b í r ɛ̀ b ɛ́	DB,SW
7878	thin (linear object, e.g. pole)	Bangime	ʤáŋɡà	dʒ á ŋ ɡ à	DB,SW
7879	thin (linear object, e.g. pole)	Bankan_Tey	mɛ̀zɛ̂yⁿ	m ɛ̀ z ɛ̂ jⁿ	DB,SW
7880	thin (linear object, e.g. pole)	Ben_Tey	mɛ̀njɛ̂w	m ɛ̀ n dʒ ɛ̂ w	DB,SW
7881	thin (linear object, e.g. pole)	Bunoge	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀	DB,SW
7882	thin (linear object, e.g. pole)	Gourou	ùsí:ⁿ	ù s íːⁿ	DB,SW
7883	thin (linear object, e.g. pole)	Jamsay_Douentza	ùɲú	ù ɲ ú	DB,SW
7885	thin (linear object, e.g. pole)	Mombo	ɲɔ́ŋgɔ̀	ɲ ɔ́ ŋ ɡ ɔ̀	DB,SW
7886	thin (linear object, e.g. pole)	Najamba	mènjí:	m è n dʒ íː	DB,SW
7887	thin (linear object, e.g. pole)	Najamba	mènjúmbó	m è n dʒ ú m b ó	DB,SW
7888	thin (linear object, e.g. pole)	Najamba	mènjú:	m è n dʒ úː	DB,SW
7889	thin (linear object, e.g. pole)	Nanga	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́	DB,SW
7890	thin (linear object, e.g. pole)	Penange	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀	DB,SW
7891	thin (linear object, e.g. pole)	Perge_Tegu	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́	DB,SW
7894	thin (linear object, e.g. pole)	Togo_Kan	ùjú	ù dʒ ú	DB,SW
7895	thin (linear object, e.g. pole)	Tommo_So	ùsìý	ù s ì j́	DB,SW
7896	thin (linear object, e.g. pole)	Toro_Tegu	ɔ̀ⁿsí:ⁿ	ɔ̀ⁿ s íːⁿ	DB,SW
7897	thin (linear object, e.g. pole)	Yanda_Dom	mɛ̀nzù	m ɛ̀ n z ù	DB,SW
7898	thin (linear object, e.g. pole)	Yorno_So	ùjí:	ù dʒ íː	DB,SW
7899	thin (linear object, e.g. pole)	Dogul_Dom	mɛ̀njɛ́-ŋ́	m ɛ̀ n dʒ ɛ́ ŋ́	DB,SW
7900	thin (linear object, e.g. pole)	Donno_So	ùd-î:	ù d îː	DB,SW
7902	thing (general term)	Bankan_Tey	kɔ́n	k ɔ́ n	DB
7903	thing (general term)	Ben_Tey	kɔ́:ⁿ	k ɔ́ːⁿ	DB
7904	thing (general term)	Bunoge	wɛ̀:	w ɛ̀ː	DB
7905	thing (general term)	Dogul_Dom	góòŋ	ɡ ôː ŋ	DB
7906	thing (general term)	Gourou	kìsɛ́	k ì s ɛ́	DB
7907	thing (general term)	Jamsay_Douentza	cɛ̌:	tʃ ɛ̌ː	DB
7908	thing (general term)	Jamsay_Douentza	cìjɛ́	tʃ ì dʒ ɛ́	DB
7910	thing (general term)	Mombo	yɛ́:	j ɛ́ː	DB
7911	thing (general term)	Najamba	yèpà:bé	j è p àː b é	DB
7912	thing (general term)	Najamba	kóŋgò	k ó ŋ ɡ ò	DB
7913	thing (general term)	Nanga	yɛ̀kámâ	j ɛ̀ k á m â	DB
7914	thing (general term)	Nanga	kɔ́	k ɔ́	DB
7915	thing (general term)	Nanga	kɔ̀kámâ	k ɔ̀ k á m â	DB
7916	thing (general term)	Nanga	kɔ́ŋ	k ɔ́ ŋ	DB
7917	thing (general term)	Penange	yɛ̀:	j ɛ̀ː	DB
7918	thing (general term)	Perge_Tegu	kí:	k íː	DB
7920	thing (general term)	Tebul_Ure	cɛ́	tʃ ɛ́	DB
7921	thing (general term)	Tiranige	wɛ̀:	w ɛ̀ː	DB
7922	thing (general term)	Togo_Kan	ɔ̀jɔ́	ɔ̀ dʒ ɔ́	DB
7923	thing (general term)	Tommo_So	kídɛ́	k í d ɛ́	DB
7924	thing (general term)	Toro_Tegu	ɛ́sú	ɛ́ s ú	DB
7925	thing (general term)	Toro_Tegu	ɛ̀sùlàgú	ɛ̀ s ù l à ɡ ú	DB
7926	thing (general term)	Yanda_Dom	kí	k í	DB
7927	thing (general term)	Yorno_So	kíjɛ́	k í dʒ ɛ́	DB
7928	thing (general term)	Donno_So	kìdɛ́	k ì d ɛ́	DB
7952	thousand	Bankan_Tey	m̀bùsú	m̀ b ù s ú	DB
7953	thousand	Ben_Tey	mùsú	m ù s ú	DB
7954	thousand	Bunoge	múnjù	m ú n dʒ ù	DB
7955	thousand	Dogul_Dom	mùɲjú	m ù ɲ dʒ ú	DB
7956	thousand	Gourou	mùsú	m ù s ú	DB
7957	thousand	Jamsay_Douentza	mùɲú	m ù ɲ ú	DB
7959	thousand	Mombo	múnjù	m ú n dʒ ù	DB
7960	thousand	Najamba	mùjú	m ù dʒ ú	DB
7961	thousand	Nanga	mùsú	m ù s ú	DB
7962	thousand	Penange	mùnjù	m ù n dʒ ù	DB
7963	thousand	Perge_Tegu	mùsú	m ù s ú	DB
7964	thousand	Tebul_Ure	mùdó	m ù d ó	DB
7965	thousand	Tiranige	mújúsìlà:mú	m ú dʒ ú s ì l àː m ú	DB
7966	thousand	Togo_Kan	mùɲú	m ù ɲ ú	DB
7967	thousand	Tommo_So	mùnjó	m ù n dʒ ó	DB
7968	thousand	Tommo_So	tɛ́mìndɛ̀ néé	t ɛ́ m ì n d ɛ̀ # n éː	DB
7969	thousand	Toro_Tegu	zɛ́mbɛ̀rɛ̀	z ɛ́ m b ɛ̀ r ɛ̀	DB
7970	thousand	Yanda_Dom	mùzò	m ù z ò	DB
7971	thousand	Yorno_So	mùɲú	m ù ɲ ú	DB
7972	thousand	Donno_So	mùnjú	m ù n dʒ ú	DB
7974	three	Bangime	táàrù	t âː r ù	DB,SW
7975	three	Bankan_Tey	tà:ní	t àː n í	DB,SW
7976	three	Ben_Tey	tà:nú	t àː n ú	DB,SW
7977	three	Bunoge	tá:ndù	t áː n d ù	DB,SW
7978	three	Dogul_Dom	táándù	t áː n d ù	DB,SW
7979	three	Gourou	tà:nú	t àː n ú	DB,SW
7980	three	Jamsay_Douentza	tǎ:n	t ǎː n	DB,SW
7982	three	Mombo	tá:ndì	t áː n d ì	DB,SW
7983	three	Najamba	tà:ndî:	t àː n d îː	DB,SW
7984	three	Nanga	tà:ndǐ:	t àː n d ǐː	DB,SW
7985	three	Penange	gè tá:ndì	ɡ è # t áː n d ì	DB,SW
7986	three	Penange	tà:ndì	t àː n d ì	DB,SW
7987	three	Perge_Tegu	tà:lú	t àː l ú	DB,SW
7989	three	Tebul_Ure	tà:ndú	t àː n d ú	DB,SW
7990	three	Tiranige	tá:ndí	t áː n d í	DB,SW
7991	three	Togo_Kan	tǎ:n	t ǎː n	DB,SW
7992	three	Togo_Kan	tà:nú	t àː n ú	DB,SW
7993	three	Tommo_So	tààndú	t àː n d ú	DB,SW
7994	three	Toro_Tegu	tà:lí	t àː l í	DB,SW
7995	three	Yanda_Dom	yètá:ndù	j è t áː n d ù	DB,SW
7996	three	Yanda_Dom	tá:ndù	t áː n d ù	DB,SW
7997	three	Yorno_So	tǎ:n	t ǎː n	DB,SW
7998	three	Donno_So	tà:nú	t àː n ú	DB,SW
7999	throw (e.g. stone)	Bangime	ɡúɥú	ɡ ú ɥ ú	DB,SW
8000	throw (e.g. stone)	Bankan_Tey	gìsé	ɡ ì s é	DB,SW
8001	throw (e.g. stone)	Ben_Tey	pɔ́tɔ́	p ɔ́ t ɔ́	DB,SW
8002	throw (e.g. stone)	Bunoge	dɔ́ŋgɛ̀	d ɔ́ ŋ ɡ ɛ̀	DB,SW
8003	throw (e.g. stone)	Jamsay_Douentza	kámá	k á m á	DB,SW
8005	throw (e.g. stone)	Mombo	gújé	ɡ ú dʒ é	DB,SW
8006	throw (e.g. stone)	Najamba	ér	é r	DB,SW
8007	throw (e.g. stone)	Najamba	èrè	è r è	DB,SW
8008	throw (e.g. stone)	Najamba	gìjè	ɡ ì dʒ è	DB,SW
8009	throw (e.g. stone)	Najamba	gìjí	ɡ ì dʒ í	DB,SW
8010	throw (e.g. stone)	Nanga	gìsé	ɡ ì s é	DB,SW
8011	throw (e.g. stone)	Penange	gúje	ɡ ú dʒ e	DB,SW
8012	throw (e.g. stone)	Perge_Tegu	pɔ́tɔ́	p ɔ́ t ɔ́	DB,SW
8013	throw (e.g. stone)	Tebul_Ure	gìdé	ɡ ì d é	DB,SW
8014	throw (e.g. stone)	Tiranige	pɔ́rɔ́	p ɔ́ r ɔ́	DB,SW
8015	throw (e.g. stone)	Togo_Kan	kámá	k á m á	DB,SW
8016	throw (e.g. stone)	Tommo_So	jùmbó	dʒ ù m b ó	DB,SW
8017	throw (e.g. stone)	Toro_Tegu	dà:ⁿsá	d àːⁿ s á	DB,SW
8018	throw (e.g. stone)	Toro_Tegu	dà:ⁿsú	d àːⁿ s ú	DB,SW
8019	throw (e.g. stone)	Yanda_Dom	gìzé	ɡ ì z é	DB,SW
8020	throw (e.g. stone)	Yanda_Dom	gìzèlí	ɡ ì z è l í	DB,SW
8021	throw (e.g. stone)	Yorno_So	kámá	k á m á	DB,SW
8022	throw (e.g. stone)	Yorno_So	kámú	k á m ú	DB,SW
8023	throw (e.g. stone)	Donno_So	kámbà	k á m b à	DB,SW
8024	throw (e.g. stone)	Donno_So	kámb-ì	k á m b ì	DB,SW
8025	tie, tie up (sth or sb, with a rope)	Bangime	bàà	b àː	DB,LJ,SW
8026	tie, tie up (sth or sb, with a rope)	Bankan_Tey	pá:	p áː	DB,LJ,SW
8027	tie, tie up (sth or sb, with a rope)	Ben_Tey	páɣá	p á ɣ á	DB,LJ,SW
8028	tie, tie up (sth or sb, with a rope)	Bunoge	sɔ́jɛ̀	s ɔ́ dʒ ɛ̀	DB,LJ,SW
8029	tie, tie up (sth or sb, with a rope)	Dogul_Dom	kɔ̀mmɛ́	k ɔ̀ m m ɛ́	DB,LJ,SW
8030	tie, tie up (sth or sb, with a rope)	Gourou	páɣá	p á ɣ á	DB,LJ,SW
8031	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págá	p á ɡ á	DB,LJ,SW
8032	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págálì	p á ɡ á l ì	DB,LJ,SW
8033	tie, tie up (sth or sb, with a rope)	Mombo	págé	p á ɡ é	DB,LJ,SW
8034	tie, tie up (sth or sb, with a rope)	Najamba	pàgè	p à ɡ è	DB,LJ,SW
8035	tie, tie up (sth or sb, with a rope)	Najamba	págí	p á ɡ í	DB,LJ,SW
8036	tie, tie up (sth or sb, with a rope)	Nanga	págí	p á ɡ í	DB,LJ,SW
8037	tie, tie up (sth or sb, with a rope)	Penange	sɔ́jɛ́	s ɔ́ dʒ ɛ́	DB,LJ,SW
8038	tie, tie up (sth or sb, with a rope)	Perge_Tegu	págá	p á ɡ á	DB,LJ,SW
8039	tie, tie up (sth or sb, with a rope)	Tebul_Ure	kɔ́mbú	k ɔ́ m b ú	DB,LJ,SW
8040	tie, tie up (sth or sb, with a rope)	Tiranige	págó	p á ɡ ó	DB,LJ,SW
8041	tie, tie up (sth or sb, with a rope)	Togo_Kan	págá	p á ɡ á	DB,LJ,SW
8042	tie, tie up (sth or sb, with a rope)	Tommo_So	kɔ́mmɔ́	k ɔ́ m m ɔ́	DB,LJ,SW
8043	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págá	p á ɡ á	DB,LJ,SW
8044	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págú	p á ɡ ú	DB,LJ,SW
8045	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́málì	k ɔ́ m á l ì	DB,LJ,SW
8046	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́mɔ́	k ɔ́ m ɔ́	DB,LJ,SW
8047	tie, tie up (sth or sb, with a rope)	Yorno_So	kɔ́mɔ́	k ɔ́ m ɔ́	DB,LJ,SW
8048	tie, tie up (sth or sb, with a rope)	Yorno_So	págá	p á ɡ á	DB,LJ,SW
8049	tie, tie up (sth or sb, with a rope)	Yorno_So	págú	p á ɡ ú	DB,LJ,SW
8050	tie, tie up (sth or sb, with a rope)	Donno_So	kɔ́mmɔ̀	k ɔ́ m m ɔ̀	DB,LJ,SW
8051	tie, tie up (sth or sb, with a rope)	Donno_So	kɔ́mm-ɛ̀	k ɔ́ m m ɛ̀	DB,LJ,SW
8053	time, moment in time	Bankan_Tey	wágátù	w á ɡ á t ù	DB
8054	time, moment in time	Bankan_Tey	wáwtù	w á w t ù	DB
8055	time, moment in time	Ben_Tey	dógúrú	d ó ɡ ú r ú	DB
8056	time, moment in time	Ben_Tey	wágátù	w á ɡ á t ù	DB
8057	time, moment in time	Bunoge	wàgàr	w à ɡ à r	DB
8058	time, moment in time	Dogul_Dom	wàgátù	w à ɡ á t ù	DB
8059	time, moment in time	Dogul_Dom	wáàr	w âː r	DB
8060	time, moment in time	Gourou	dógúrú	d ó ɡ ú r ú	DB
8061	time, moment in time	Jamsay_Douentza	dógúrú	d ó ɡ ú r ú	DB
8062	time, moment in time	Jamsay_Douentza	wákátì	w á k á t ì	DB
8063	time, moment in time	Mombo	wágárù	w á ɡ á r ù	DB
8064	time, moment in time	Najamba	sárà	s á r à	DB
8065	time, moment in time	Najamba	wágàtì	w á ɡ à t ì	DB
8066	time, moment in time	Najamba	wákàtì	w á k à t ì	DB
8067	time, moment in time	Nanga	wágádí	w á ɡ á d í	DB
8068	time, moment in time	Nanga	wágátí	w á ɡ á t í	DB
8069	time, moment in time	Penange	wàgàr	w à ɡ à r	DB
8070	time, moment in time	Perge_Tegu	dógúrú	d ó ɡ ú r ú	DB
8071	time, moment in time	Perge_Tegu	wágátù	w á ɡ á t ù	DB
8072	time, moment in time	Tebul_Ure	wágádú	w á ɡ á d ú	DB
8073	time, moment in time	Tebul_Ure	wágátí	w á ɡ á t í	DB
8074	time, moment in time	Tiranige	wákátí	w á k á t í	DB
8075	time, moment in time	Togo_Kan	dógúrú	d ó ɡ ú r ú	DB
8076	time, moment in time	Togo_Kan	tèŋé	t è ŋ é	DB
8077	time, moment in time	Tommo_So	wágádú	w á ɡ á d ú	DB
8078	time, moment in time	Tommo_So	wáárú	w áː r ú	DB
8079	time, moment in time	Toro_Tegu	òsùtúrú	ò s ù t ú r ú	DB
8080	time, moment in time	Toro_Tegu	tùwⁿɔ́	t ù wⁿ ɔ́	DB
8081	time, moment in time	Toro_Tegu	wáɣátù	w á ɣ á t ù	DB
8082	time, moment in time	Toro_Tegu	wákátù	w á k á t ù	DB
8083	time, moment in time	Yanda_Dom	dó:rù	d óː r ù	DB
8084	time, moment in time	Yanda_Dom	wágàtù	w á ɡ à t ù	DB
8085	time, moment in time	Yorno_So	dógúrú	d ó ɡ ú r ú	DB
8086	time, moment in time	Yorno_So	wá:rú	w áː r ú	DB
8087	time, moment in time	Donno_So	wágùrù	w á ɡ ù r ù	DB
8089	tongue	Bangime	n nɔ̀ɔ́ n jéréndɛ̀	n # n ɔ̌ː # n # dʒ é r é n d ɛ̀	DB,LJ,SW
8090	tongue	Bankan_Tey	lɛ̀mbìrɛ̂	l ɛ̀ m b ì r ɛ̂	DB,LJ,SW
8091	tongue	Ben_Tey	lɛ̀mdɛ̂:	l ɛ̀ m d ɛ̂ː	DB,LJ,SW
8092	tongue	Bunoge	dɛ̀ndɛ̀bè	d ɛ̀ n d ɛ̀ b è	DB,LJ,SW
8093	tongue	Dogul_Dom	nɛ̀ɛ̀ndá	n ɛ̀ː n d á	DB,LJ,SW
8094	tongue	Gourou	nɛ̀nɛ́	n ɛ̀ n ɛ́	DB,LJ,SW
8095	tongue	Jamsay_Douentza	nɛ̀nɛ́	n ɛ̀ n ɛ́	DB,LJ,SW
8097	tongue	Mombo	nè:ndé	n èː n d é	DB,LJ,SW
8098	tongue	Najamba	nɛ̌ndɛ̀:	n ɛ̌ n d ɛ̀ː	DB,LJ,SW
8099	tongue	Najamba	nɛ̌ndɔ̀:	n ɛ̌ n d ɔ̀ː	DB,LJ,SW
8100	tongue	Nanga	nɛ́ndɛ̀	n ɛ́ n d ɛ̀	DB,LJ,SW
8101	tongue	Penange	nɛ̀mdɛ̀	n ɛ̀ m d ɛ̀	DB,LJ,SW
8102	tongue	Perge_Tegu	lɛ̀lɛ́	l ɛ̀ l ɛ́	DB,LJ,SW
8104	tongue	Tebul_Ure	nɛ́ndɛ́	n ɛ́ n d ɛ́	DB,LJ,SW
8105	tongue	Tiranige	nɛ́:ndɛ̀	n ɛ́ː n d ɛ̀	DB,LJ,SW
8106	tongue	Togo_Kan	nɛ́nɛ́	n ɛ́ n ɛ́	DB,LJ,SW
8107	tongue	Tommo_So	nííndɛ́	n íː n d ɛ́	DB,LJ,SW
8110	tongue	Toro_Tegu	lèlá	l è l á	DB,LJ,SW
8111	tongue	Yanda_Dom	nɛ̀mdà	n ɛ̀ m d à	DB,LJ,SW
8112	tongue	Yorno_So	nɛ́nɛ́	n ɛ́ n ɛ́	DB,LJ,SW
8113	tongue	Yorno_So	nɛ̀nɛ̌:	n ɛ̀ n ɛ̌ː	DB,LJ,SW
8114	tongue	Donno_So	nɛ́:ndɛ̀	n ɛ́ː n d ɛ̀	DB,LJ,SW
8144	tooth	Yorno_So	ɛ̌n	ɛ̌ n	DB,LJ,SW
8139	tooth	Tommo_So	ìnú	ì n ú	DB,LJ,SW
8116	tooth	Bangime	n nɔ́ɔ̀ ŋɔ́ síìⁿ	n # n ɔ̂ː # ŋ ɔ́ # s îːⁿ	DB,LJ,SW
8117	tooth	Bankan_Tey	ɲìrⁿɛ́	ɲ ì rⁿ ɛ́	DB,LJ,SW
8118	tooth	Bankan_Tey	ŋìrⁿɛ́	ŋ ì rⁿ ɛ́	DB,LJ,SW
8119	tooth	Ben_Tey	ìrⁿí	ì rⁿ í	DB,LJ,SW
8120	tooth	Ben_Tey	ìrⁿú	ì rⁿ ú	DB,LJ,SW
8121	tooth	Bunoge	ʔínì	ʔ í n ì	DB,LJ,SW
8122	tooth	Dogul_Dom	íínò	íː n ò	DB,LJ,SW
8123	tooth	Gourou	ìrⁿé	ì rⁿ é	DB,LJ,SW
8124	tooth	Jamsay_Douentza	ìrⁿé	ì rⁿ é	DB,LJ,SW
8126	tooth	Mombo	ínnì	í n n ì	DB,LJ,SW
8127	tooth	Najamba	ìnɛ̌:	ì n ɛ̌ː	DB,LJ,SW
8128	tooth	Najamba	ìnɔ̌:	ì n ɔ̌ː	DB,LJ,SW
8129	tooth	Nanga	ìnɛ́	ì n ɛ́	DB,LJ,SW
8130	tooth	Nanga	ìrⁿɛ́	ì rⁿ ɛ́	DB,LJ,SW
8131	tooth	Nanga	ǹnɛ́	ǹ n ɛ́	DB,LJ,SW
8132	tooth	Penange	ìnì	ì n ì	DB,LJ,SW
8133	tooth	Perge_Tegu	ìrⁿé	ì rⁿ é	DB,LJ,SW
8135	tooth	Tebul_Ure	ǐn	ǐ n	DB,LJ,SW
8136	tooth	Tebul_Ure	ìnú	ì n ú	DB,LJ,SW
8137	tooth	Tiranige	íníŋgé	í n í ŋ ɡ é	DB,LJ,SW
8138	tooth	Togo_Kan	ìrⁿí	ì rⁿ í	DB,LJ,SW
8142	tooth	Toro_Tegu	jìrⁿó	dʒ ì rⁿ ó	DB,LJ,SW
8143	tooth	Yanda_Dom	ìn	ì n	DB,LJ,SW
8145	tooth	Donno_So	ìnú	ì n ú	DB,LJ,SW
8192	tree bark	Tommo_So	jóyⁿ	dʒ ó jⁿ	DB,SW
8193	tree bark	Tommo_So	kókóbú	k ó k ó b ú	DB,SW
8195	tree bark	Toro_Tegu	kǒw	k ǒ w	DB,SW
8196	tree bark	Toro_Tegu	tìwⁿá kôw	t ì wⁿ á # k ô w	DB,SW
8197	tree bark	Yanda_Dom	tìmèsábú	t ì m è s á b ú	DB,SW
8198	tree bark	Donno_So	kòmbě:	k ò m b ěː	DB,SW
8168	tree bark	Bangime	kʷéɛ̀	kʷ é ɛ̀	DB,SW
8169	tree bark	Bangime	ʒàɣà	ʒ à ɣ à	DB,SW
8170	tree bark	Bankan_Tey	kòkòmbû:	k ò k ò m b ûː	DB,SW
8171	tree bark	Bankan_Tey	tùndú	t ù n d ú	DB,SW
8172	tree bark	Ben_Tey	kìkòmbî:	k ì k ò m b îː	DB,SW
8173	tree bark	Ben_Tey	kòmbî:	k ò m b îː	DB,SW
8174	tree bark	Ben_Tey	kùkòmbî:	k ù k ò m b îː	DB,SW
8175	tree bark	Bunoge	kòbàlì	k ò b à l ì	DB,SW
8176	tree bark	Bunoge	tìlìŋgékòbálì	t ì l ì ŋ ɡ é k ò b á l ì	DB,SW
8177	tree bark	Dogul_Dom	kìŋìnɔ̀ kɔ̀mùnú	k ì ŋ ì n ɔ̀ # k ɔ̀ m ù n ú	DB,SW
8178	tree bark	Gourou	zǎyⁿ	z ǎ jⁿ	DB,SW
8179	tree bark	Jamsay_Douentza	jǎyⁿ	dʒ ǎ jⁿ	DB,SW
8180	tree bark	Jamsay_Douentza	jêy	dʒ ê j	DB,SW
8182	tree bark	Mombo	kòmbòlí	k ò m b ò l í	DB,SW
8183	tree bark	Nanga	tùmà	t ù m à	DB,SW
8184	tree bark	Nanga	tùmàpô:	t ù m à p ôː	DB,SW
8185	tree bark	Penange	témbú	t é m b ú	DB,SW
8186	tree bark	Perge_Tegu	gɛ̂:ⁿ	ɡ ɛ̂ːⁿ	DB,SW
8189	tree bark	Tebul_Ure	kóbé	k ó b é	DB,SW
8190	tree bark	Tiranige	kóy	k ó j	DB,SW
8191	tree bark	Togo_Kan	kòkǒ:	k ò k ǒː	DB,SW
8200	tree or large woody shrub	Bangime	dʷàɛ̀	dʷ à ɛ̀	DB,SW
